"order_id","order_date","ship_date","ship_mode","customer_id","customer_name","segment","country","city","state","postal_code","region","product_id","category","Product_name","sales","quantity","discount","profit"
CA-2016-153101,"2016-09-08","2016-09-08",Same Day,PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,"92704",West,FUR-TA-10003008,Furniture,Tables,146.0400,1,0.20,-12.7785
CA-2016-142615,"2016-11-20","2016-11-24",Standard Class,BM-11575,Brendan Murry,Corporate,United States,Montebello,California,"90640",West,TEC-AC-10004803,Technology,Accessories,27.8800,2,0.00,3.9032
CA-2017-142643,"2017-10-15","2017-10-20",Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Thousand Oaks,California,"91360",West,OFF-LA-10003510,Office Supplies,Labels,152.6500,5,0.00,70.2190
CA-2017-142643,"2017-10-15","2017-10-20",Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Thousand Oaks,California,"91360",West,FUR-FU-10000087,Furniture,Furnishings,22.7200,1,0.00,9.3152
CA-2015-116260,"2015-07-06","2015-07-12",Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Vineland,New Jersey,"8360",East,OFF-AR-10003732,Office Supplies,Art,11.1200,4,0.00,2.8912
CA-2017-107517,"2017-02-05","2017-02-09",Standard Class,FC-14335,Fred Chung,Corporate,United States,Torrance,California,"90503",West,OFF-AP-10000275,Office Supplies,Appliances,1640.7000,5,0.00,459.3960
CA-2017-107517,"2017-02-05","2017-02-09",Standard Class,FC-14335,Fred Chung,Corporate,United States,Torrance,California,"90503",West,TEC-PH-10003505,Technology,Phones,371.2000,5,0.20,41.7600
CA-2015-166338,"2015-12-06","2015-12-07",First Class,MP-18175,Mike Pelletier,Home Office,United States,Troy,Ohio,"45373",East,OFF-BI-10002852,Office Supplies,Binders,14.8320,3,0.70,-10.3824
CA-2016-123946,"2016-09-12","2016-09-17",Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,"22153",South,TEC-AC-10004877,Technology,Accessories,20.7000,3,0.00,1.6560
CA-2016-123946,"2016-09-12","2016-09-17",Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,"22153",South,OFF-FA-10002975,Office Supplies,Fasteners,11.3400,3,0.00,5.2164
CA-2016-123946,"2016-09-12","2016-09-17",Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,"22153",South,OFF-ST-10000419,Office Supplies,Storage,67.9000,5,0.00,0.6790
CA-2016-123946,"2016-09-12","2016-09-17",Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,"22153",South,FUR-CH-10002073,Furniture,Chairs,1059.1200,4,0.00,307.1448
CA-2014-147543,"2014-07-06","2014-07-12",Standard Class,BC-11125,Becky Castell,Home Office,United States,El Cajon,California,"92020",West,FUR-CH-10000155,Furniture,Chairs,478.4800,2,0.20,47.8480
US-2016-159093,"2016-05-09","2016-05-14",Standard Class,RS-19420,Ricardo Sperren,Corporate,United States,Los Angeles,California,"90036",West,OFF-PA-10001260,Office Supplies,Paper,32.0400,4,0.00,14.4180
CA-2016-162110,"2016-07-18","2016-07-22",Standard Class,NP-18670,Nora Paige,Consumer,United States,Phoenix,Arizona,"85023",West,TEC-PH-10001924,Technology,Phones,55.9920,1,0.20,3.4995
US-2016-163461,"2016-06-18","2016-06-21",First Class,BT-11440,Bobby Trafton,Consumer,United States,Frankfort,Illinois,"60423",Central,OFF-PA-10003134,Office Supplies,Paper,76.8640,2,0.20,26.9024
CA-2014-101462,"2014-04-20","2014-04-25",Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Los Angeles,California,"90045",West,FUR-FU-10000409,Furniture,Furnishings,59.9200,4,0.00,27.5632
US-2016-100461,"2016-01-08","2016-01-12",Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Franklin,Wisconsin,"53132",Central,FUR-BO-10002545,Furniture,Bookcases,1565.8800,6,0.00,407.1288
US-2016-100461,"2016-01-08","2016-01-12",Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Franklin,Wisconsin,"53132",Central,OFF-BI-10001460,Office Supplies,Binders,106.0500,7,0.00,49.8435
US-2017-162670,"2017-12-23","2017-12-28",Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,"72209",South,OFF-ST-10001328,Office Supplies,Storage,62.0400,4,0.00,17.3712
US-2017-162670,"2017-12-23","2017-12-28",Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,"72209",South,TEC-PH-10003601,Technology,Phones,494.9700,3,0.00,148.4910
US-2017-162670,"2017-12-23","2017-12-28",Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,"72209",South,OFF-ST-10001522,Office Supplies,Storage,367.9600,4,0.00,14.7184
US-2017-162670,"2017-12-23","2017-12-28",Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,"72209",South,OFF-PA-10001994,Office Supplies,Paper,44.9600,2,0.00,20.6816
US-2017-162670,"2017-12-23","2017-12-28",Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,"72209",South,OFF-EN-10001453,Office Supplies,Envelopes,182.9400,3,0.00,85.9818
CA-2017-128965,"2017-04-17","2017-04-22",Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,"90008",West,OFF-PA-10004911,Office Supplies,Paper,28.1400,3,0.00,13.5072
CA-2017-128965,"2017-04-17","2017-04-22",Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,"90008",West,OFF-LA-10001404,Office Supplies,Labels,7.3800,2,0.00,3.4686
CA-2017-128965,"2017-04-17","2017-04-22",Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,"90008",West,OFF-FA-10001561,Office Supplies,Fasteners,10.9000,5,0.00,3.5970
CA-2017-128965,"2017-04-17","2017-04-22",Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,"90008",West,TEC-AC-10001383,Technology,Accessories,274.8900,11,0.00,46.7313
CA-2017-128965,"2017-04-17","2017-04-22",Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,"90008",West,OFF-LA-10003190,Office Supplies,Labels,23.0400,8,0.00,11.2896
CA-2017-128965,"2017-04-17","2017-04-22",Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,"90008",West,FUR-CH-10003774,Furniture,Chairs,218.3520,3,0.20,-19.1058
CA-2017-138618,"2017-12-01","2017-12-08",Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,San Antonio,Texas,"78207",Central,OFF-PA-10000520,Office Supplies,Paper,10.3680,2,0.20,3.6288
US-2016-126452,"2016-08-21","2016-08-28",Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,"90004",West,OFF-BI-10004465,Office Supplies,Binders,12.6720,2,0.20,4.7520
US-2016-126452,"2016-08-21","2016-08-28",Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,"90004",West,TEC-PH-10003555,Technology,Phones,91.9600,5,0.20,-20.6910
US-2016-126452,"2016-08-21","2016-08-28",Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,"90004",West,TEC-AC-10000844,Technology,Accessories,254.9700,3,0.00,91.7892
US-2016-126452,"2016-08-21","2016-08-28",Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,"90004",West,TEC-PH-10003187,Technology,Phones,31.9840,2,0.20,-7.9960
US-2016-126452,"2016-08-21","2016-08-28",Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,"90004",West,FUR-TA-10003569,Furniture,Tables,2887.0560,9,0.20,180.4410
US-2016-126452,"2016-08-21","2016-08-28",Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,"90004",West,OFF-PA-10003848,Office Supplies,Paper,12.9600,2,0.00,6.2208
US-2016-126452,"2016-08-21","2016-08-28",Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,"90004",West,OFF-PA-10002606,Office Supplies,Paper,47.5200,9,0.00,21.3840
CA-2016-145009,"2016-12-05","2016-12-08",Second Class,RF-19345,Randy Ferguson,Corporate,United States,Chicago,Illinois,"60610",Central,OFF-LA-10004853,Office Supplies,Labels,11.9520,3,0.20,3.8844
CA-2015-162544,"2015-12-16","2015-12-19",First Class,SG-20080,Sandra Glassco,Consumer,United States,Seattle,Washington,"98105",West,OFF-PA-10004948,Office Supplies,Paper,4.9800,1,0.00,2.3406
CA-2014-124394,"2014-10-17","2014-10-22",Second Class,TB-21520,Tracy Blumstein,Consumer,United States,Beaumont,Texas,"77705",Central,OFF-BI-10003676,Office Supplies,Binders,10.7800,5,0.80,-17.2480
CA-2014-124394,"2014-10-17","2014-10-22",Second Class,TB-21520,Tracy Blumstein,Consumer,United States,Beaumont,Texas,"77705",Central,TEC-AC-10001314,Technology,Accessories,119.9760,3,0.20,-17.9964
US-2016-121013,"2016-09-05","2016-09-10",Standard Class,MM-17920,Michael Moore,Consumer,United States,Chesapeake,Virginia,"23320",South,OFF-LA-10004545,Office Supplies,Labels,25.0600,2,0.00,11.7782
US-2016-121013,"2016-09-05","2016-09-10",Standard Class,MM-17920,Michael Moore,Consumer,United States,Chesapeake,Virginia,"23320",South,FUR-TA-10003238,Furniture,Tables,1652.9400,3,0.00,314.0586
US-2015-123918,"2015-10-15","2015-10-15",Same Day,CG-12520,Claire Gute,Consumer,United States,Dallas,Texas,"75217",Central,FUR-FU-10004952,Furniture,Furnishings,131.3760,6,0.60,-95.2476
US-2015-123918,"2015-10-15","2015-10-15",Same Day,CG-12520,Claire Gute,Consumer,United States,Dallas,Texas,"75217",Central,OFF-PA-10003001,Office Supplies,Paper,5.3440,1,0.20,1.8704
CA-2015-137113,"2015-12-01","2015-12-05",Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,"98105",West,FUR-CH-10001215,Furniture,Chairs,2003.9200,5,0.20,125.2450
CA-2015-137113,"2015-12-01","2015-12-05",Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,"98105",West,OFF-PA-10004255,Office Supplies,Paper,32.4000,5,0.00,15.5520
CA-2015-137113,"2015-12-01","2015-12-05",Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,"98105",West,FUR-TA-10001705,Furniture,Tables,1913.4000,9,0.00,401.8140
CA-2015-137113,"2015-12-01","2015-12-05",Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,"98105",West,OFF-ST-10002554,Office Supplies,Storage,146.7300,3,0.00,2.9346
CA-2015-137113,"2015-12-01","2015-12-05",Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,"98105",West,OFF-PA-10002222,Office Supplies,Paper,114.2000,5,0.00,52.5320
CA-2015-120677,"2015-05-31","2015-06-04",Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Minneapolis,Minnesota,"55407",Central,FUR-CH-10002320,Furniture,Chairs,2567.8400,8,0.00,770.3520
CA-2017-123036,"2017-09-10","2017-09-17",Standard Class,HA-14905,Helen Abelman,Consumer,United States,Springfield,Ohio,"45503",East,TEC-AC-10003499,Technology,Accessories,37.0560,4,0.20,8.8008
CA-2017-123036,"2017-09-10","2017-09-17",Standard Class,HA-14905,Helen Abelman,Consumer,United States,Springfield,Ohio,"45503",East,TEC-PH-10003580,Technology,Phones,259.8960,2,0.40,-56.3108
CA-2017-120222,"2017-04-25","2017-05-02",Standard Class,LL-16840,Lauren Leatherbury,Consumer,United States,Los Angeles,California,"90032",West,OFF-PA-10004675,Office Supplies,Paper,19.0500,3,0.00,8.7630
CA-2017-120222,"2017-04-25","2017-05-02",Standard Class,LL-16840,Lauren Leatherbury,Consumer,United States,Los Angeles,California,"90032",West,OFF-BI-10000666,Office Supplies,Binders,73.3440,3,0.20,27.5040
CA-2017-164756,"2017-09-18","2017-09-22",Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,"31907",South,TEC-PH-10001552,Technology,Phones,95.6800,8,0.00,26.7904
CA-2017-164756,"2017-09-18","2017-09-22",Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,"31907",South,OFF-PA-10000673,Office Supplies,Paper,50.9600,7,0.00,24.4608
CA-2017-164756,"2017-09-18","2017-09-22",Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,"31907",South,OFF-AR-10000380,Office Supplies,Art,113.9400,3,0.00,34.1820
CA-2017-164756,"2017-09-18","2017-09-22",Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,"31907",South,OFF-PA-10003848,Office Supplies,Paper,25.9200,4,0.00,12.4416
CA-2017-164756,"2017-09-18","2017-09-22",Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,"31907",South,FUR-FU-10002963,Furniture,Furnishings,20.3200,4,0.00,6.9088
CA-2017-164756,"2017-09-18","2017-09-22",Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,"31907",South,TEC-PH-10002447,Technology,Phones,411.9800,2,0.00,119.4742
CA-2017-164756,"2017-09-18","2017-09-22",Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,"31907",South,OFF-SU-10004261,Office Supplies,Supplies,34.4800,2,0.00,9.9992
CA-2017-164756,"2017-09-18","2017-09-22",Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,"31907",South,OFF-PA-10003228,Office Supplies,Paper,244.5500,5,0.00,114.9385
CA-2017-122028,"2017-08-18","2017-08-25",Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Lakewood,Ohio,"44107",East,OFF-BI-10004817,Office Supplies,Binders,10.7820,3,0.70,-7.9068
US-2015-165512,"2015-05-24","2015-05-26",Second Class,VS-21820,Vivek Sundaresam,Consumer,United States,Naperville,Illinois,"60540",Central,FUR-CH-10002880,Furniture,Chairs,602.6510,7,0.30,-163.5767
US-2015-165512,"2015-05-24","2015-05-26",Second Class,VS-21820,Vivek Sundaresam,Consumer,United States,Naperville,Illinois,"60540",Central,OFF-BI-10001249,Office Supplies,Binders,7.6560,6,0.80,-13.0152
CA-2015-140557,"2015-09-07","2015-09-11",Standard Class,TN-21040,Tanja Norvell,Home Office,United States,New York City,New York,"10009",East,TEC-AC-10002402,Technology,Accessories,559.9300,7,0.00,167.9790
US-2017-135013,"2017-07-24","2017-07-24",Same Day,HR-14830,Harold Ryan,Corporate,United States,Huntington Beach,California,"92646",West,TEC-CO-10001449,Technology,Copiers,2399.9600,5,0.20,839.9860
CA-2017-111220,"2017-09-02","2017-09-08",Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,"60653",Central,OFF-FA-10002280,Office Supplies,Fasteners,16.0000,4,0.20,5.6000
CA-2017-111220,"2017-09-02","2017-09-08",Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,"60653",Central,OFF-AP-10003278,Office Supplies,Appliances,5.5880,2,0.80,-15.0876
CA-2017-111220,"2017-09-02","2017-09-08",Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,"60653",Central,OFF-ST-10003994,Office Supplies,Storage,235.9200,5,0.20,-44.2350
US-2017-149006,"2017-12-06","2017-12-08",Second Class,BN-11470,Brad Norvell,Corporate,United States,Brentwood,California,"94513",West,OFF-ST-10003221,Office Supplies,Storage,10.6800,1,0.00,2.8836
CA-2017-149468,"2017-05-20","2017-05-20",Same Day,AR-10405,Allen Rosenblatt,Corporate,United States,Trenton,Michigan,"48183",Central,OFF-BI-10002225,Office Supplies,Binders,41.2800,2,0.00,19.8144
CA-2016-140249,"2016-09-27","2016-10-03",Standard Class,SW-20455,Shaun Weien,Consumer,United States,Seattle,Washington,"98103",West,TEC-PH-10002584,Technology,Phones,1001.5840,2,0.20,125.1980
US-2017-135503,"2017-12-10","2017-12-15",Standard Class,JE-16165,Justin Ellison,Corporate,United States,North Charleston,South Carolina,"29406",South,FUR-FU-10002364,Furniture,Furnishings,14.7600,2,0.00,4.2804
CA-2014-126277,"2014-09-13","2014-09-18",Second Class,LH-16900,Lena Hernandez,Consumer,United States,Columbus,Ohio,"43229",East,OFF-BI-10004022,Office Supplies,Binders,2.5020,3,0.70,-2.0016
US-2017-115301,"2017-07-29","2017-08-02",Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,Seattle,Washington,"98103",West,FUR-BO-10004709,Furniture,Bookcases,115.9600,2,0.00,25.5112
CA-2017-168942,"2017-08-01","2017-08-05",Second Class,EM-13960,Eric Murdock,Consumer,United States,San Francisco,California,"94109",West,OFF-ST-10004340,Office Supplies,Storage,186.5400,3,0.00,50.3658
US-2017-128398,"2017-05-02","2017-05-05",Second Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Los Angeles,California,"90049",West,TEC-AC-10001714,Technology,Accessories,159.5600,4,0.00,59.0372
CA-2015-104115,"2015-06-12","2015-06-16",Standard Class,JH-15910,Jonathan Howell,Consumer,United States,West Palm Beach,Florida,"33407",South,TEC-PH-10002844,Technology,Phones,55.9840,2,0.20,4.1988
CA-2014-142510,"2014-12-22","2014-12-29",Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,Illinois,"60623",Central,OFF-ST-10000585,Office Supplies,Storage,132.1600,1,0.20,9.9120
CA-2014-142510,"2014-12-22","2014-12-29",Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,Illinois,"60623",Central,OFF-BI-10002824,Office Supplies,Binders,17.9040,6,0.80,-31.3320
CA-2014-142510,"2014-12-22","2014-12-29",Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,Illinois,"60623",Central,OFF-PA-10001289,Office Supplies,Paper,124.0320,4,0.20,44.9616
CA-2014-124247,"2014-12-16","2014-12-21",Standard Class,SH-20635,Stefanie Holloman,Corporate,United States,Sacramento,California,"95823",West,FUR-CH-10001854,Furniture,Chairs,1403.9200,5,0.20,70.1960
CA-2016-105473,"2016-04-16","2016-04-18",Second Class,BM-11785,Bryan Mills,Consumer,United States,Seattle,Washington,"98115",West,OFF-SU-10003567,Office Supplies,Supplies,28.8000,3,0.00,0.8640
CA-2015-102806,"2015-05-21","2015-05-28",Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Philadelphia,Pennsylvania,"19143",East,OFF-BI-10001597,Office Supplies,Binders,24.5880,2,0.70,-18.0312
CA-2017-121706,"2017-02-26","2017-03-02",Standard Class,BM-11140,Becky Martin,Consumer,United States,Santa Barbara,California,"93101",West,OFF-AP-10003287,Office Supplies,Appliances,356.7900,7,0.00,99.9012
CA-2017-109211,"2017-04-04","2017-04-10",Standard Class,PS-19045,Penelope Sewall,Home Office,United States,New York City,New York,"10011",East,OFF-EN-10001532,Office Supplies,Envelopes,16.9800,1,0.00,8.4900
CA-2015-134257,"2015-03-16","2015-03-19",Second Class,MS-17710,Maurice Satty,Consumer,United States,Auburn,Alabama,"36830",South,OFF-LA-10003930,Office Supplies,Labels,491.5500,5,0.00,240.8595
CA-2015-134257,"2015-03-16","2015-03-19",Second Class,MS-17710,Maurice Satty,Consumer,United States,Auburn,Alabama,"36830",South,OFF-EN-10003845,Office Supplies,Envelopes,7.3800,2,0.00,3.3948
CA-2015-137925,"2015-11-30","2015-12-04",Standard Class,JL-15235,Janet Lee,Consumer,United States,New York City,New York,"10035",East,OFF-PA-10002659,Office Supplies,Paper,23.6600,7,0.00,10.8836
CA-2015-137925,"2015-11-30","2015-12-04",Standard Class,JL-15235,Janet Lee,Consumer,United States,New York City,New York,"10035",East,FUR-BO-10001608,Furniture,Bookcases,681.4080,12,0.20,42.5880
CA-2016-140046,"2016-07-28","2016-08-03",Standard Class,KM-16660,Khloe Miller,Consumer,United States,Los Angeles,California,"90032",West,OFF-LA-10000305,Office Supplies,Labels,18.9000,3,0.00,8.6940
CA-2016-140382,"2016-06-23","2016-06-25",Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,"94109",West,OFF-ST-10003638,Office Supplies,Storage,93.6800,4,0.00,25.2936
CA-2016-140382,"2016-06-23","2016-06-25",Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,"94109",West,OFF-LA-10001934,Office Supplies,Labels,21.9300,3,0.00,10.3071
CA-2016-140382,"2016-06-23","2016-06-25",Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,"94109",West,TEC-PH-10003012,Technology,Phones,862.3440,7,0.20,97.0137
CA-2016-140382,"2016-06-23","2016-06-25",Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,"94109",West,OFF-PA-10001019,Office Supplies,Paper,19.9800,1,0.00,9.3906
CA-2014-164182,"2014-07-14","2014-07-18",Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,"19140",East,TEC-PH-10002070,Technology,Phones,13.4940,1,0.40,-2.2490
CA-2014-164182,"2014-07-14","2014-07-18",Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,"19140",East,TEC-PH-10002583,Technology,Phones,23.9880,2,0.40,-13.9930
CA-2014-164182,"2014-07-14","2014-07-18",Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,"19140",East,FUR-FU-10001057,Furniture,Furnishings,31.9840,2,0.20,1.1994
CA-2014-164182,"2014-07-14","2014-07-18",Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,"19140",East,OFF-AR-10001044,Office Supplies,Art,41.5840,2,0.20,4.6782
CA-2017-137365,"2017-11-30","2017-12-03",Second Class,BP-11095,Bart Pistole,Corporate,United States,El Paso,Texas,"79907",Central,TEC-AC-10001767,Technology,Accessories,95.9760,3,0.20,-10.7973
CA-2016-129847,"2016-09-02","2016-09-04",First Class,TA-21385,Tom Ashbrook,Home Office,United States,Chicago,Illinois,"60653",Central,FUR-FU-10000277,Furniture,Furnishings,84.2720,2,0.60,-75.8448
CA-2014-126963,"2014-06-15","2014-06-15",Same Day,PS-18760,Pamela Stobb,Consumer,United States,El Paso,Texas,"79907",Central,OFF-PA-10001952,Office Supplies,Paper,36.5440,2,0.20,11.8768
CA-2016-125094,"2016-11-05","2016-11-09",Standard Class,NP-18700,Nora Preis,Consumer,United States,Seattle,Washington,"98105",West,TEC-AC-10004420,Technology,Accessories,479.7200,4,0.00,52.7692
CA-2017-107132,"2017-06-26","2017-06-30",Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,"10009",East,OFF-BI-10001071,Office Supplies,Binders,102.3680,2,0.20,37.1084
CA-2017-107132,"2017-06-26","2017-06-30",Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,"10009",East,OFF-SU-10002503,Office Supplies,Supplies,28.4000,5,0.00,8.2360
CA-2017-107132,"2017-06-26","2017-06-30",Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,"10009",East,OFF-ST-10001490,Office Supplies,Storage,713.8800,4,0.00,214.1640
CA-2017-107132,"2017-06-26","2017-06-30",Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,"10009",East,OFF-PA-10003790,Office Supplies,Paper,68.5200,3,0.00,31.5192
CA-2015-139248,"2015-07-25","2015-07-30",Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Los Angeles,California,"90032",West,TEC-PH-10004094,Technology,Phones,623.9600,5,0.20,38.9975
CA-2014-148369,"2014-09-23","2014-09-27",Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Newark,Delaware,"19711",East,OFF-BI-10004876,Office Supplies,Binders,11.1200,4,0.00,5.4488
CA-2016-106243,"2016-09-30","2016-10-04",Standard Class,GM-14680,Greg Matthias,Consumer,United States,New York City,New York,"10011",East,FUR-BO-10003034,Furniture,Bookcases,523.9200,5,0.20,-26.1960
CA-2015-126466,"2015-11-09","2015-11-13",Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,Roseville,California,"95661",West,OFF-FA-10000490,Office Supplies,Fasteners,2.4800,2,0.00,1.1656
CA-2015-130365,"2015-04-25","2015-04-29",Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Illinois,"60505",Central,OFF-ST-10002574,Office Supplies,Storage,221.0240,2,0.20,-55.2560
CA-2015-130365,"2015-04-25","2015-04-29",Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Illinois,"60505",Central,FUR-CH-10003535,Furniture,Chairs,128.0580,3,0.30,-23.7822
CA-2017-143021,"2017-11-19","2017-11-19",Same Day,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,"10011",East,OFF-BI-10001628,Office Supplies,Binders,58.4080,7,0.20,18.2525
CA-2017-143021,"2017-11-19","2017-11-19",Same Day,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,"10011",East,FUR-TA-10001676,Furniture,Tables,79.9740,3,0.40,-29.3238
CA-2015-161767,"2015-11-20","2015-11-24",Standard Class,GK-14620,Grace Kelly,Corporate,United States,Dallas,Texas,"75217",Central,TEC-MA-10002790,Technology,Machines,479.9880,2,0.40,55.9986
CA-2015-129917,"2015-10-02","2015-10-03",First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,"90008",West,OFF-BI-10001757,Office Supplies,Binders,11.8080,3,0.20,4.1328
CA-2015-129917,"2015-10-02","2015-10-03",First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,"90008",West,OFF-BI-10004828,Office Supplies,Binders,53.5680,4,0.20,19.4184
CA-2015-129917,"2015-10-02","2015-10-03",First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,"90008",West,TEC-PH-10000369,Technology,Phones,503.9600,5,0.20,50.3960
CA-2015-115420,"2015-04-25","2015-05-02",Standard Class,LS-16945,Linda Southworth,Corporate,United States,Los Angeles,California,"90004",West,OFF-EN-10003862,Office Supplies,Envelopes,21.3400,2,0.00,9.8164
CA-2016-157588,"2016-07-14","2016-07-19",Standard Class,AR-10570,Anemone Ratner,Consumer,United States,Columbus,Georgia,"31907",South,OFF-BI-10003963,Office Supplies,Binders,36.4000,5,0.00,17.1080
CA-2016-157588,"2016-07-14","2016-07-19",Standard Class,AR-10570,Anemone Ratner,Consumer,United States,Columbus,Georgia,"31907",South,FUR-FU-10004848,Furniture,Furnishings,51.7500,1,0.00,15.5250
CA-2015-167255,"2015-09-27","2015-09-29",Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,"94110",West,OFF-ST-10001328,Office Supplies,Storage,15.5100,1,0.00,4.3428
CA-2015-167255,"2015-09-27","2015-09-29",Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,"94110",West,OFF-PA-10002377,Office Supplies,Paper,146.8200,3,0.00,73.4100
CA-2015-167255,"2015-09-27","2015-09-29",Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,"94110",West,OFF-PA-10003441,Office Supplies,Paper,12.9600,2,0.00,6.2208
CA-2017-162096,"2017-11-10","2017-11-10",Same Day,TB-21190,Thomas Brumley,Home Office,United States,Riverside,California,"92503",West,OFF-AR-10002221,Office Supplies,Art,7.8000,3,0.00,2.1060
CA-2016-157161,"2016-07-16","2016-07-20",Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,"29203",South,OFF-EN-10001509,Office Supplies,Envelopes,10.2000,5,0.00,4.7940
CA-2016-157161,"2016-07-16","2016-07-20",Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,"29203",South,OFF-AR-10003338,Office Supplies,Art,22.3200,3,0.00,5.5800
